Line Number	Position	Line	Error	Message
216452	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:FAM96A))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216453	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:FTL))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216454	8	complex(tscript(p(HGNC:NOTCH1)),g(EGID:284764))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216455	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:FYCO1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216456	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:FNTB))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216457	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:HPS6))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216458	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ING3))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216459	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:INTS9))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216460	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:INVS))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216461	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:IFRD1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216462	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:KBTBD7))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216463	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:LGMN))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216464	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:MRPS16))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216465	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:OSCAR))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216466	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PAFAH2))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216467	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PEMT))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216468	8	complex(tscript(p(HGNC:NOTCH1)),g(EGID:5188))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216469	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PEX26))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216470	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PFDN6))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216471	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PHF6))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216472	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PPP1R12B))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216473	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PSMA1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216474	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:PVRL2))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216475	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:QTRTD1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216476	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:R3HDM1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216477	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:RPL18A))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216478	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:SCNM1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216479	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:SEC11C))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216480	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:SPHK2))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216481	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:STARD10))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216482	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:TARBP2))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216483	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:TFPT))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216484	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:TMEM115))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216485	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:NDC1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216486	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:TNFAIP1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216487	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:TRAPPC3))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216488	8	complex(tscript(p(HGNC:NOTCH1)),g(EGID:10641))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216489	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:UBE2V1))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216490	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:USP5))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216491	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:VRK3))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216492	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ZFYVE19))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216493	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ZMAT5))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216494	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ZNF133))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216495	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ZNF225))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216496	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ZNF331))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216497	8	complex(tscript(p(HGNC:NOTCH1)),g(HGNC:ZSCAN5A))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
216572	31	"cat(p(HGNC:TERT)) decreases bp(GOBP:""age-dependent telomere shortening"")"	MissingNamespaceNameWarning	"""age-dependent telomere shortening"" is not in the GOBP namespace"
216573	36	"tscript(p(HGNC:STAT3)) decreases bp(GOBP:""age-dependent telomere shortening"")"	MissingNamespaceNameWarning	"""age-dependent telomere shortening"" is not in the GOBP namespace"
216686	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
216854	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
216966	23	"p(HGNC:F2) increases p(SFAM:""sec(PDGF family)"")"	MissingNamespaceNameWarning	"""sec(PDGF family)"" is not in the SFAM namespace"
217000	23	"p(HGNC:F2) increases p(SFAM:""sec(PDGF family)"")"	MissingNamespaceNameWarning	"""sec(PDGF family)"" is not in the SFAM namespace"
217171	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
217438	47	"path(SDIS:""mitochondrial DNA damage"") increases p(EGID:222161)"	InvalidFunctionSemantic	Protein EGID:222161 should be encoded as one of: RNA, Gene, miRNA
217742	43	"bp(GOBP:""response to hypoxia"") increases p(EGID:497210)"	MissingNamespaceNameWarning	"""497210"" is not in the EGID namespace"
218276	36	"path(SDIS:""high-fat diet"") increases r(EGID:100124678)"	InvalidFunctionSemantic	RNA EGID:100124678 should be encoded as one of: Gene
218758	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
219575	4	"SET Cell = {""Macrophages"",""Foam Cell""}"	IllegalAnnotationValueWarning	"""Macrophages"" is not defined in the Cell annotation"
219826	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
219911	4	SET MeSHAnatomy = tumor	IllegalAnnotationValueWarning	"""tumor"" is not defined in the MeSHAnatomy annotation"
220087	40	"bp(GOBP:""response to hypoxia"") increases p(EGID:641523)"	InvalidFunctionSemantic	Protein EGID:641523 should be encoded as one of: Gene
220421	4	"SET CellLine = ""INA-6 cell"""	IllegalAnnotationValueWarning	"""INA-6 cell"" is not defined in the CellLine annotation"
220986	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
221002	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
221299	4	SET CellStructure = endosome	IllegalAnnotationValueWarning	"""endosome"" is not defined in the CellStructure annotation"
222449	4	"SET CellStructure = ""external side of plasma membrane"""	IllegalAnnotationValueWarning	"""external side of plasma membrane"" is not defined in the CellStructure annotation"
222966	13	p(RGD:Ptk2b) hasComponent p(RGD:Src)	BELSyntaxError	General Parser Failure on line 222966 at pos 13: p(RGD:Ptk2b) hasComponent p(RGD:Src)
223001	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
223393	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
224067	4	"SET Disease = ""diabetic nephropathy"""	IllegalAnnotationValueWarning	"""diabetic nephropathy"" is not defined in the Disease annotation"
224076	4	"SET CellStructure = ""ER-Golgi intermediate compartment"""	IllegalAnnotationValueWarning	"""ER-Golgi intermediate compartment"" is not defined in the CellStructure annotation"
224602	14	p(HGNC:VEGFA) hasComponent p(HGNC:FLT1)	BELSyntaxError	General Parser Failure on line 224602 at pos 14: p(HGNC:VEGFA) hasComponent p(HGNC:FLT1)
224607	12	p(HGNC:KDR) hasComponent p(HGNC:CTNNB1)	BELSyntaxError	General Parser Failure on line 224607 at pos 12: p(HGNC:KDR) hasComponent p(HGNC:CTNNB1)
224647	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224655	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224663	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224671	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224679	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224687	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224695	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224703	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224711	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224719	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224727	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224735	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224743	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224751	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224759	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224767	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224775	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224783	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224791	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224799	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224807	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224815	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224823	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224831	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224839	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224847	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224855	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224863	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224871	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224879	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224887	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224895	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224903	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224911	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224919	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224927	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224935	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224943	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224951	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224959	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224967	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224975	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224983	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224991	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
224999	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225007	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225015	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225023	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225031	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225039	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225047	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225055	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225063	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225071	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225079	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225087	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225095	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225103	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225111	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225119	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225128	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225140	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225148	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225156	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225164	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225172	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225180	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225188	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225196	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225204	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225212	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225220	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
226028	24	complex(p(HGNC:STAT1),g(EGID:647088))	MissingNamespaceNameWarning	"""647088"" is not in the EGID namespace"
226683	4	"SET Anatomy = {""bronchus"",""airway""}"	IllegalAnnotationValueWarning	"""airway"" is not defined in the Anatomy annotation"
227173	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
227197	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
227213	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
227257	21	p(HGNC:IL4) increases p(EGID:3497)	InvalidFunctionSemantic	Protein EGID:3497 should be encoded as one of: Gene
227385	25	composite(p(HGNC:IFNG),p(HGNCTNF)) increases p(HGNC:CD40)	NakedNameWarning	"""HGNCTNF"" should be qualified with a valid namespace"
227672	30	"a(CHEBI:nicotine) increases p(SFAM:""sec(Platelet Derived Growth Factor Complex family)"")"	MissingNamespaceNameWarning	"""sec(Platelet Derived Growth Factor Complex family)"" is not in the SFAM namespace"
227870	4	"SET CellLine = ""Bam1a cell"""	IllegalAnnotationValueWarning	"""Bam1a cell"" is not defined in the CellLine annotation"
228061	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
228107	30	"a(CHEBI:""vitamin E"") increases r(EGID:19470)"	InvalidFunctionSemantic	RNA EGID:19470 should be encoded as one of: Gene
228108	30	"a(CHEBI:""vitamin E"") increases r(EGID:19470)"	InvalidFunctionSemantic	RNA EGID:19470 should be encoded as one of: Gene
228699	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
228747	24	p(HGNC:PTN) increases p(HGNC:GRLF1,pmod(P,Y))	MissingNamespaceNameWarning	"""GRLF1"" is not in the HGNC namespace"
229104	4	"SET Cell = ""embryonic kidney cell"""	IllegalAnnotationValueWarning	"""embryonic kidney cell"" is not defined in the Cell annotation"
229792	14	p(HGNC:HIF1A) hasComponent p(HGNC:HSP90AA1)	BELSyntaxError	General Parser Failure on line 229792 at pos 14: p(HGNC:HIF1A) hasComponent p(HGNC:HSP90AA1)
229817	4	"SET Disease = ""Carcinoma of kidney"""	IllegalAnnotationValueWarning	"""Carcinoma of kidney"" is not defined in the Disease annotation"
229881	4	"SET CellLine = ""Carcinoma of b-cell"""	IllegalAnnotationValueWarning	"""Carcinoma of b-cell"" is not defined in the CellLine annotation"
229892	4	"SET Disease = ""Atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""Atherosclerotic lesion"" is not defined in the Disease annotation"
230983	37	"bp(GOBP:""response to UV-B"") increases p(EGID:729602)"	InvalidFunctionSemantic	Protein EGID:729602 should be encoded as one of: RNA, Gene, miRNA
230985	37	"bp(GOBP:""response to UV-B"") increases p(EGID:84981)"	InvalidFunctionSemantic	Protein EGID:84981 should be encoded as one of: RNA, Gene, miRNA
231049	4	"SET CellLine = ""16HBE14o- cell"""	IllegalAnnotationValueWarning	"""16HBE14o- cell"" is not defined in the CellLine annotation"
231176	39	"path(SDIS:""high-fat diet"") decreases r(EGID:498544)"	MissingNamespaceNameWarning	"""498544"" is not in the EGID namespace"
231517	55	p(HGNC:EGF) increases tloc(p(HGNC:EGFR),GOCCID:0016020,GOCCID:0042598)	MissingNamespaceNameWarning	"""0042598"" is not in the GOCCID namespace"
231539	4	"SET CellStructure = ""perinuclear region"""	IllegalAnnotationValueWarning	"""perinuclear region"" is not defined in the CellStructure annotation"
231590	4	"pep(p(SCOMP:""Proteasome Complex"")) decreases a(CHEBI:""reactive oxygen species"")"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
231676	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231686	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231693	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231703	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
231710	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231798	4	"SET Cell = ""islet cell"""	IllegalAnnotationValueWarning	"""islet cell"" is not defined in the Cell annotation"
232351	4	SET MeSHAnatomy = tumor	IllegalAnnotationValueWarning	"""tumor"" is not defined in the MeSHAnatomy annotation"
232387	4	"SET Disease = ""Carcinoma of kidney"""	IllegalAnnotationValueWarning	"""Carcinoma of kidney"" is not defined in the Disease annotation"
232707	40	"bp(GOBP:""response to hypoxia"") increases r(EGID:16019)"	InvalidFunctionSemantic	RNA EGID:16019 should be encoded as one of: Gene
232708	40	"bp(GOBP:""response to hypoxia"") increases r(EGID:16019)"	InvalidFunctionSemantic	RNA EGID:16019 should be encoded as one of: Gene
232758	4	"SET CellLine = ""beta TC3 cell"""	IllegalAnnotationValueWarning	"""beta TC3 cell"" is not defined in the CellLine annotation"
232780	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232792	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232801	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232814	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232838	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
233131	40	"bp(GOBP:""response to hypoxia"") increases p(EGID:400618)"	InvalidFunctionSemantic	Protein EGID:400618 should be encoded as one of: RNA, Gene, miRNA
233295	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Actc1))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233296	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Myh6))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233297	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Myl2))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233334	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Akt1))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233335	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Avpr2))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233336	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Ccnd1))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
