Line Number	Position	Line	Error	Message
225064	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225072	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225080	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225088	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225096	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225104	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225112	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225120	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225129	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225141	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225149	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225157	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225165	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225173	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225181	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225189	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225197	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225205	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225213	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
225221	4	"SET CellLine = ""SK-BR-3"""	IllegalAnnotationValueWarning	"""SK-BR-3"" is not defined in the CellLine annotation"
226029	24	complex(p(HGNC:STAT1),g(EGID:647088))	MissingNamespaceNameWarning	"""647088"" is not in the EGID namespace"
226684	4	"SET Anatomy = {""bronchus"",""airway""}"	IllegalAnnotationValueWarning	"""airway"" is not defined in the Anatomy annotation"
227174	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
227198	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
227214	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
227258	21	p(HGNC:IL4) increases p(EGID:3497)	InvalidFunctionSemantic	Protein EGID:3497 should be encoded as one of: Gene
227386	25	composite(p(HGNC:IFNG),p(HGNCTNF)) increases p(HGNC:CD40)	NakedNameWarning	"""HGNCTNF"" should be qualified with a valid namespace"
227673	30	"a(CHEBI:nicotine) increases p(SFAM:""sec(Platelet Derived Growth Factor Complex family)"")"	MissingNamespaceNameWarning	"""sec(Platelet Derived Growth Factor Complex family)"" is not in the SFAM namespace"
227871	4	"SET CellLine = ""Bam1a cell"""	IllegalAnnotationValueWarning	"""Bam1a cell"" is not defined in the CellLine annotation"
228062	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
228108	30	"a(CHEBI:""vitamin E"") increases r(EGID:19470)"	InvalidFunctionSemantic	RNA EGID:19470 should be encoded as one of: Gene
228109	30	"a(CHEBI:""vitamin E"") increases r(EGID:19470)"	InvalidFunctionSemantic	RNA EGID:19470 should be encoded as one of: Gene
228700	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
228748	24	p(HGNC:PTN) increases p(HGNC:GRLF1,pmod(P,Y))	MissingNamespaceNameWarning	"""GRLF1"" is not in the HGNC namespace"
229105	4	"SET Cell = ""embryonic kidney cell"""	IllegalAnnotationValueWarning	"""embryonic kidney cell"" is not defined in the Cell annotation"
229818	4	"SET Disease = ""Carcinoma of kidney"""	IllegalAnnotationValueWarning	"""Carcinoma of kidney"" is not defined in the Disease annotation"
229882	4	"SET CellLine = ""Carcinoma of b-cell"""	IllegalAnnotationValueWarning	"""Carcinoma of b-cell"" is not defined in the CellLine annotation"
229893	4	"SET Disease = ""Atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""Atherosclerotic lesion"" is not defined in the Disease annotation"
230984	37	"bp(GOBP:""response to UV-B"") increases p(EGID:729602)"	InvalidFunctionSemantic	Protein EGID:729602 should be encoded as one of: Gene, RNA, miRNA
230986	37	"bp(GOBP:""response to UV-B"") increases p(EGID:84981)"	InvalidFunctionSemantic	Protein EGID:84981 should be encoded as one of: Gene, RNA, miRNA
231050	4	"SET CellLine = ""16HBE14o- cell"""	IllegalAnnotationValueWarning	"""16HBE14o- cell"" is not defined in the CellLine annotation"
231177	39	"path(SDIS:""high-fat diet"") decreases r(EGID:498544)"	MissingNamespaceNameWarning	"""498544"" is not in the EGID namespace"
231518	55	p(HGNC:EGF) increases tloc(p(HGNC:EGFR),GOCCID:0016020,GOCCID:0042598)	MissingNamespaceNameWarning	"""0042598"" is not in the GOCCID namespace"
231540	4	"SET CellStructure = ""perinuclear region"""	IllegalAnnotationValueWarning	"""perinuclear region"" is not defined in the CellStructure annotation"
231677	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231687	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231694	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231704	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
231711	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
231799	4	"SET Cell = ""islet cell"""	IllegalAnnotationValueWarning	"""islet cell"" is not defined in the Cell annotation"
232352	4	SET MeSHAnatomy = tumor	IllegalAnnotationValueWarning	"""tumor"" is not defined in the MeSHAnatomy annotation"
232388	4	"SET Disease = ""Carcinoma of kidney"""	IllegalAnnotationValueWarning	"""Carcinoma of kidney"" is not defined in the Disease annotation"
232708	40	"bp(GOBP:""response to hypoxia"") increases r(EGID:16019)"	InvalidFunctionSemantic	RNA EGID:16019 should be encoded as one of: Gene
232709	40	"bp(GOBP:""response to hypoxia"") increases r(EGID:16019)"	InvalidFunctionSemantic	RNA EGID:16019 should be encoded as one of: Gene
232759	4	"SET CellLine = ""beta TC3 cell"""	IllegalAnnotationValueWarning	"""beta TC3 cell"" is not defined in the CellLine annotation"
232781	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232793	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232802	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232815	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
232839	4	"SET CellLine = ""11-18 cell"""	IllegalAnnotationValueWarning	"""11-18 cell"" is not defined in the CellLine annotation"
233132	40	"bp(GOBP:""response to hypoxia"") increases p(EGID:400618)"	InvalidFunctionSemantic	Protein EGID:400618 should be encoded as one of: Gene, RNA, miRNA
233884	21	p(MGI:Gcm1) decreases r(EGID:432709)	InvalidFunctionSemantic	RNA EGID:432709 should be encoded as one of: Gene
234374	48	"a(CHEBI:""reactive oxygen species"") increases bp(GOBP:""age-dependent telomere shortening"")"	MissingNamespaceNameWarning	"""age-dependent telomere shortening"" is not in the GOBP namespace"
234665	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
234784	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
235029	4	"SET Anatomy = {""Lung"",""Lung""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
235034	4	"SET CellLine = {""Calu-1 cell line"",""A549""}"	IllegalAnnotationValueWarning	"""Calu-1 cell line"" is not defined in the CellLine annotation"
235041	4	"SET Anatomy = {""Lung"",""Lung""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
235044	35	"p(HGNC:CDKN1B) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"	BELSyntaxError	"General Parser Failure on line 235044 at pos 35: p(HGNC:CDKN1B) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"
235045	32	"p(HGNC:KIT) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"	BELSyntaxError	"General Parser Failure on line 235045 at pos 32: p(HGNC:KIT) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"
235066	37	"m(HGNC:""MIR9-1"") positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"	BELSyntaxError	"General Parser Failure on line 235066 at pos 37: m(HGNC:""MIR9-1"") positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"
235244	34	p(HGNC:HIF1A) increases tscript(p(HGNC:SIP1))	MissingNamespaceNameWarning	"""SIP1"" is not in the HGNC namespace"
235248	34	p(HGNC:HIF1A) increases tscript(p(HGNC:SIP1))	MissingNamespaceNameWarning	"""SIP1"" is not in the HGNC namespace"
235303	4	"SET Cell = {""bronchial epithelial cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Epithelial Cells"" is not defined in the Cell annotation"
235329	4	"SET Cell = {""bronchial epithelial cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Epithelial Cells"" is not defined in the Cell annotation"
235388	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235469	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235473	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
235481	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235485	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
235507	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235521	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
235571	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
235645	4	"SET CellLine = ""SK-MEL-28 cell line"""	IllegalAnnotationValueWarning	"""SK-MEL-28 cell line"" is not defined in the CellLine annotation"
235659	4	"SET CellLine = ""SK-MEL-28 cell line"""	IllegalAnnotationValueWarning	"""SK-MEL-28 cell line"" is not defined in the CellLine annotation"
235942	23	p(MGI:Abcb1a) decreases r(EGID:692169)	InvalidFunctionSemantic	RNA EGID:692169 should be encoded as one of: Gene
236014	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
236041	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
236121	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
236190	4	"SET Anatomy = {""Heart"",""Arteries""}"	IllegalAnnotationValueWarning	"""Heart"" is not defined in the Anatomy annotation"
236460	4	SET MeSHAnatomy = urine	IllegalAnnotationValueWarning	"""urine"" is not defined in the MeSHAnatomy annotation"
236816	4	"SET CellLine = ""Tth cell line"""	IllegalAnnotationValueWarning	"""Tth cell line"" is not defined in the CellLine annotation"
237588	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
237766	4	"SET CellLine = ""HEPG2 cell line"""	IllegalAnnotationValueWarning	"""HEPG2 cell line"" is not defined in the CellLine annotation"
237812	4	"SET CellLine = ""HEPG2 cell line"""	IllegalAnnotationValueWarning	"""HEPG2 cell line"" is not defined in the CellLine annotation"
237942	4	"SET Disease = {""Neoplasm"",""glioblastoma""}"	IllegalAnnotationValueWarning	"""Neoplasm"" is not defined in the Disease annotation"
238246	4	SET CellStructure = mitochondrion	IllegalAnnotationValueWarning	"""mitochondrion"" is not defined in the CellStructure annotation"
238375	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
238383	4	"SET Anatomy = {""Respiratory Mucosa"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Respiratory Mucosa"" is not defined in the Anatomy annotation"
238488	8	complex(tscript(p(MGI:Rorc)),g(MGI:Il17a))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
239496	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
239505	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
239854	4	"SET Anatomy = {""limb"",""Bone joint""}"	IllegalAnnotationValueWarning	"""Bone joint"" is not defined in the Anatomy annotation"
240290	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
240829	4	"SET Anatomy = {""sinoatrial node"",""purkinje fibers""}"	IllegalAnnotationValueWarning	"""purkinje fibers"" is not defined in the Anatomy annotation"
240862	4	"SET Disease = {""Adenocarcinoma"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
240923	4	"SET CellLine = ""HB56B cell culture"""	IllegalAnnotationValueWarning	"""HB56B cell culture"" is not defined in the CellLine annotation"
241034	4	"SET Disease = {""Adenocarcinoma"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
241052	4	"SET CellLine = {""293T cell line"",""A549""}"	IllegalAnnotationValueWarning	"""293T cell line"" is not defined in the CellLine annotation"
241069	4	"SET Cell = {""bronchial epithelial cell"",""Alveolar type II cell""}"	IllegalAnnotationValueWarning	"""Alveolar type II cell"" is not defined in the Cell annotation"
241070	4	"SET Disease = {""Adenocarcinoma"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
241210	4	SET Disease = metastasis	IllegalAnnotationValueWarning	"""metastasis"" is not defined in the Disease annotation"
241251	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241261	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241312	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241347	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241356	4	"SET Cell = ""neural stem cell"""	IllegalAnnotationValueWarning	"""neural stem cell"" is not defined in the Cell annotation"
241380	4	SET Disease = metastasis	IllegalAnnotationValueWarning	"""metastasis"" is not defined in the Disease annotation"
241731	4	"SET Cell = {""Fibroblasts"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Fibroblasts"" is not defined in the Cell annotation"
241739	4	"SET Cell = {""Fibroblasts"",""lymphocyte""}"	IllegalAnnotationValueWarning	"""Fibroblasts"" is not defined in the Cell annotation"
241743	4	"SET Cell = {""Fibroblasts"",""Fibroblasts""}"	IllegalAnnotationValueWarning	"""Fibroblasts"" is not defined in the Cell annotation"
241752	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
241938	53	"a(CHEBI:""reactive oxygen species"") decreases complex(SCOMP:""proton-transporting ATP synthase complex"")"	MissingNamespaceNameWarning	"""proton-transporting ATP synthase complex"" is not in the SCOMP namespace"
241953	12	"cat(complex(SCOMP:""proton-transporting ATP synthase complex"")) increases a(SCHEM:""Adenosine triphosphate"")"	MissingNamespaceNameWarning	"""proton-transporting ATP synthase complex"" is not in the SCOMP namespace"
242337	49	"a(SCHEM:""Enzastaurin Hydrochloride"") increases p(EGID:727996)"	MissingNamespaceNameWarning	"""727996"" is not in the EGID namespace"
242425	47	"bp(GOBP:""replicative cell aging"") increases bp(GOBP:""age-dependent telomere shortening"")"	MissingNamespaceNameWarning	"""age-dependent telomere shortening"" is not in the GOBP namespace"
242534	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
242855	4	"SET CellLine = ""CL1-5 cell"""	IllegalAnnotationValueWarning	"""CL1-5 cell"" is not defined in the CellLine annotation"
243031	4	"SET Disease = {""leukemia"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Neoplasm"" is not defined in the Disease annotation"
243293	29	p(HGNC:S100A8) increases sec(p(HGNC:SAA3P))	InvalidFunctionSemantic	Protein HGNC:SAA3P should be encoded as one of: Gene, RNA, miRNA
243294	42	a(CHEBI:lipopolysaccharide) increases sec(p(HGNC:SAA3P))	InvalidFunctionSemantic	Protein HGNC:SAA3P should be encoded as one of: Gene, RNA, miRNA
243486	32	tscript(p(HGNC:TEAD4)) increases r(HGNC:DCR)	InvalidFunctionSemantic	RNA HGNC:DCR should be encoded as one of: Gene
243490	8	complex(tscript(p(HGNC:TEAD4)),g(HGNC:DCR))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
243928	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
243948	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
243985	4	"SET CellLine = {""MDA-MB-453"",""MCF-10A cell line""}"	IllegalAnnotationValueWarning	"""MDA-MB-453"" is not defined in the CellLine annotation"
243986	4	"SET Disease = ""breast cancer metastasis"""	IllegalAnnotationValueWarning	"""breast cancer metastasis"" is not defined in the Disease annotation"
244391	4	"SET CellLine = ""HBE1 cell"""	IllegalAnnotationValueWarning	"""HBE1 cell"" is not defined in the CellLine annotation"
244525	4	SET Disease = hyperplasia	IllegalAnnotationValueWarning	"""hyperplasia"" is not defined in the Disease annotation"
244536	4	"SET Cell = {""Macrophages"",""foam cell""}"	IllegalAnnotationValueWarning	"""Macrophages"" is not defined in the Cell annotation"
244550	8	"complex(""And of NFKB complex and Sp1 and Ap-1 Complex"") increases p(EGID:25353)"	NakedNameWarning	"""And of NFKB complex and Sp1 and Ap-1 Complex"" should be qualified with a valid namespace"
244570	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
245484	4	"SET Disease = {""Adenocarcinoma"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
245642	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
245693	4	"SET Cell = {""T-cell"",""b-cell""}"	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
246018	4	"SET CellLine = ""ANBL-6 cell"""	IllegalAnnotationValueWarning	"""ANBL-6 cell"" is not defined in the CellLine annotation"
246914	4	"SET Cell = {""lymphocyte"",""T-cell""}"	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
247094	4	"SET Cell = ""Cancer cell"""	IllegalAnnotationValueWarning	"""Cancer cell"" is not defined in the Cell annotation"
247265	4	"SET CellLine = ""INA-6 cell"""	IllegalAnnotationValueWarning	"""INA-6 cell"" is not defined in the CellLine annotation"
247522	4	"SET Disease = ""Atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""Atherosclerotic lesion"" is not defined in the Disease annotation"
247547	4	"SET Disease = ""Atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""Atherosclerotic lesion"" is not defined in the Disease annotation"
247616	49	"a(CHEBI:""insulin (human)"") increases cat(complex(SCOMP:""proton-transporting ATP synthase complex""))"	MissingNamespaceNameWarning	"""proton-transporting ATP synthase complex"" is not in the SCOMP namespace"
247897	4	"SET Disease = {""Atherosclerosis"",""diabetes""}"	IllegalAnnotationValueWarning	"""Atherosclerosis"" is not defined in the Disease annotation"
248266	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
248297	4	"SET MeSHAnatomy = ""head and neck"""	IllegalAnnotationValueWarning	"""head and neck"" is not defined in the MeSHAnatomy annotation"
248314	35	"cat(p(MGI:Lpl)) rateLimitingStepOf path(SDIS:""VLDL biosynthesis"")"	BELSyntaxError	"General Parser Failure on line 248314 at pos 35: cat(p(MGI:Lpl)) rateLimitingStepOf path(SDIS:""VLDL biosynthesis"")"
248342	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
248642	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
248662	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
249303	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
249373	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
249434	39	p(HGNC:GSK3B,pmod(P,S,9)) decreases bp(GOBP:necrosis)	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
249435	32	kin(p(HGNC:GSK3B)) increases bp(GOBP:necrosis)	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
249616	4	"SET CellLine = {""DU-145 cell line"",""PC-3 cell line""}"	IllegalAnnotationValueWarning	"""DU-145 cell line"" is not defined in the CellLine annotation"
249669	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249690	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249710	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249730	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249952	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Carcinoma, Small Cell"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
250102	27	"p(HGNC:ANXA2) increases bp(GOBP:""invasive growth"")"	MissingNamespaceNameWarning	"""invasive growth"" is not in the GOBP namespace"
250165	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250185	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250197	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250213	44	"path(SDIS:""monocyte adherence"") increases p(SFAM:""sec(PDGF family)"")"	MissingNamespaceNameWarning	"""sec(PDGF family)"" is not in the SFAM namespace"
250221	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
250244	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250299	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250468	48	"a(CHEBI:""reactive oxygen species"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
250553	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
250677	4	"SET Cell = ""fetal lung type II cell"""	IllegalAnnotationValueWarning	"""fetal lung type II cell"" is not defined in the Cell annotation"
250750	4	"SET Disease = {""Carcinoma, Small Cell"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
251020	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
251032	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
251070	4	"SET Cell = {""Alveolar type II cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Alveolar type II cell"" is not defined in the Cell annotation"
251075	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
251088	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli"",""Bronchioles""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
251100	4	"SET Cell = {""Alveolar type II cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Alveolar type II cell"" is not defined in the Cell annotation"
251189	4	"SET CellLine = {""carcinoma of colon"",""WIDR cell line""}"	IllegalAnnotationValueWarning	"""carcinoma of colon"" is not defined in the CellLine annotation"
